row_id,target_curve_twist_tail_next,slice_high_rate_vol
658636342641477059,0,0
805607915440766821,0,0
583575473442828065,0,1
184425342195786925,0,0
1105225293275946343,0,0
542319115511985436,0,0
980670061864749430,0,0
655170354294668716,0,0
255847564010515068,0,0
756345831791972434,0,0
1064980867622204757,0,1
379682175503618402,1,0
305192674474947663,0,0
740316030233849471,0,0
824054774888945399,0,0
1059578615033980008,0,0
1078813807056279329,0,0
21051654656513730,0,0
213628849871923772,1,0
654306978790012957,0,0
412168764145204501,0,0
338969954588499809,0,0
771035479272285226,0,0
504490260095894797,0,0
1135589936546875068,0,0
745054906783540840,0,0
9346817208327606,0,0
462422169661492840,0,0
388519369655649209,0,1
466658795215035002,0,0
691280177824090350,0,0
383587140002180771,0,0
812471257167621227,1,1
1105794675757098799,0,0
531800872708824682,0,0
519058500046278107,0,0
553800235996392269,0,0
272136213704622359,0,0
472219492605950873,0,0
505687727710092231,0,0
616033500142415970,0,0
486795693961505208,0,0
385830081899612130,0,0
676748633780243655,0,0
17485533306521487,0,0
435563996182715242,0,0
444159801443375653,1,1
547136776090858411,0,0
977751926075800924,0,0
1044064209215527103,0,0
982365975391155112,0,0
694124692479063266,0,0
1056241232652190908,1,1
182940201675627716,0,0
901193904842012775,0,0
828458318657923698,0,0
455589089885635826,0,0
811700453702276675,0,0
823934359827143095,0,0
825616046063004525,0,0
56389886182612995,0,0
676634208423628958,0,0
742296054168180156,0,0
191807855742080218,0,0
576251404566492757,0,0
1062008547861036871,0,0
358834719599342282,0,0
400939434038228453,0,0
1114943241280573953,0,0
214879708407767438,0,0
888812402454995486,0,0
738895527335857081,0,0
395507313531551106,1,0
1069786891235202062,0,0
426627537320537284,0,0
732295980707870074,0,0
347813197477016971,0,0
352847328307652223,1,1
737205572838559326,0,0
1080841726530872614,0,0
971830823311611530,0,0
816634996979981180,0,0
663935532235722083,0,0
851181478599147045,0,0
479532558823495624,0,0
969742090599592579,1,0
996103114848143751,0,0
503399715636596882,0,0
866002421507938940,0,1
743046886450442017,0,0
100676927719115150,0,0
531805262529686476,0,1
899416797882634959,0,0
947754114445897284,0,0
856401010157634725,0,0
1146311813743728655,0,0
49600031122767723,1,0
1102549740724992358,0,0
960094920932373275,1,0
969369786829045983,0,0
1102463583810536471,0,0
146745569051214178,0,0
550791377051523235,0,1
983709798510319987,0,0
1004728567028978614,0,0
838740301674485242,0,0
1144381061222791776,1,0
200778817587758990,0,0
578256719915924223,1,0
264529227420076263,0,1
84968568626563767,0,0
1127169754012613274,0,0
606279509853492596,0,0
215215290774642735,0,1
88160705800487332,0,0
130865443796993542,1,1
878569683655496109,0,0
681960838946096552,0,1
905548569268353580,0,0
544294768182469933,0,0
583750290663808978,0,0
104311886043017579,0,0
800219619644776141,0,1
96173469558768478,0,0
954467215934398682,0,0
778103339790866622,0,0
167196059672784173,1,0
79088402125698855,0,0
745598298525966451,0,0
1113535517956028432,0,0
775400151801031372,0,1
342468701026114529,0,0
4866110585624122,0,0
642954763035046379,1,0
222211079004913522,0,0
294389978503799797,1,0
1132620475776497600,0,0
853379529031437926,0,0
1022348122726639203,0,0
393749331775228590,0,0
519640448901419846,0,0
513387858741162065,0,0
502329920923131031,0,1
403499414879634353,0,0
36733787594700213,1,0
1107679913129598013,1,1
705621892110574594,1,0
664481106750993036,0,0
988870464749489685,0,0
867003070038017286,0,1
851075479786270363,0,1
259309460811911439,0,0
184999055528550093,1,0
81051467013507526,0,0
232675176445515806,0,0
1049946876993749326,0,0
633205231813476676,0,0
545974306742308705,0,1
505601034381943716,0,0
272617464754385654,1,0
270441991707281262,0,1
214625314347240947,0,1
430900084366762463,0,0
762582805088534212,0,0
219786327397666392,0,0
551587718303948598,0,0
640687428417161526,0,0
912345236275752398,1,1
226718716749222767,0,0
133918661334479511,0,0
206136862922836177,0,0
599563373036271725,0,1
354413473062305591,0,0
682698759678513587,1,0
1014550583821862391,0,1
1063923838326177911,0,0
143240365325117034,0,0
482044598891800203,0,0
536908687127127686,1,0
483791668747368426,0,0
764492853117407045,0,0
127932063882125151,0,0
655145125805726564,0,0
1117146154829571230,0,0
706944363361006549,1,1
1068267813881410144,0,0
271230587480239312,0,0
614326132760450328,0,0
449554677346572863,0,0
390164273132512970,0,1
240293758627115551,0,1
959542067945592282,0,0
59701580907652773,0,0
236679927991181019,1,0
585119907842859486,0,0
373923889042539339,0,0
425273534273686400,0,0
725267816148432818,1,1
993113602081202588,0,0
1066976866835212516,0,0
971144715848750548,0,0
907336585156843636,0,0
379011874867528776,0,0
984979701526282546,0,0
78891610908385600,0,0
413906922542292143,1,0
98709471380658732,0,0
644621522924738917,1,1
505356963472513414,0,1
716022539632958000,0,0
57231819781196709,0,0
134858768280836740,0,0
974267402895060275,0,0
537619333982403732,0,0
798345536466203452,0,0
1145773181416763955,0,1
112288579147814274,0,0
833907943841508127,0,1
1079642621581691733,1,1
427608492685803840,0,0
245320507507617354,0,0
260478148241226431,0,0
326766210279122900,0,0
24222145266282178,0,1
770242723465650739,0,0
406893965244594548,0,0
153264389454663628,0,1
840958788831161983,0,0
1062793762866891895,0,0
617734546346744492,0,0
1134584118143037369,0,0
48642856407411142,0,0
712508791117094568,0,0
161937926725105923,0,0
660700629698932802,0,0
736977420176609182,1,1
1067148486875128114,0,1
423293081561314955,0,0
851380353453755492,0,0
438510863530337615,0,0
374623987040939473,0,0
717462011033863947,0,0
766995189336692028,0,0
648210146653938257,0,0
1071306703907308507,0,0
1106628878282890926,0,0
304257293791816635,0,0
859495305327854854,0,0
924826589463792858,1,1
436473335188313068,0,0
117338814558657521,0,0
706746119264535196,0,0
1011187614813715101,1,0
1016628394866153651,0,0
155386372976262215,1,0
76921862201502999,0,0
1066560092983258353,0,0
672151691244663506,0,1
117259850302979060,0,0
1044801601406354578,0,0
733136399894008945,0,1
278064915812368343,0,0
1136266565224821447,0,0
1072021811183126123,0,0
673232078440145233,0,0
438845208328151208,1,1
278684181204205538,0,0
606133403611498615,0,0
405668793857830673,0,0
922709925114491255,0,1
176359756972044702,0,0
301096307355089744,0,0
151164010075319374,0,0
1058991619441541685,0,0
756491867295720259,0,1
126107354448525040,0,0
410938622143394051,1,1
236115082345255692,0,1
248278427420606287,0,0
219769776059216621,0,0
677310048305999089,0,0
754272129165805470,0,0
667782485116612934,0,1
511260256627747890,0,0
1112981676258622389,0,0
290137318918221893,0,0
847737721331286568,0,0
328190540089939181,0,0
43196142286599157,0,1
543459903868460414,0,0
1022058547087680648,0,0
1101004636408481311,0,0
666683051442277692,0,0
899790237801269952,0,0
85296591446335334,0,1
540274942007499755,0,1
668178397667783552,0,0
858830053252909457,1,0
291507305753462914,0,0
758168959568202343,0,0
85939988177523321,0,0
799616780129472809,1,0
652154627379984124,0,0
695985425529266308,0,0
965840605750342380,0,0
401884748718678898,0,0
255380891585741427,0,0
322843426409566663,1,0
108516640307909752,1,1
1111773803293420711,0,1
1124809644094339966,0,0
782896114562292215,0,0
400511445616395823,0,0
239250759852067227,1,0
963669670412391446,0,0
552321550608793682,0,0
850847587421983352,0,0
726520289705086404,1,0
866894066219001936,0,0
854094518647566713,0,0
575136014642408371,0,0
365091441238968075,0,0
470397000551375064,0,0
822252473316664263,0,0
588252769112413737,0,0
246865845617667975,0,0
480151015217267527,0,0
609410401934100718,0,0
179261854509566093,1,0
728251387694839080,1,0
44628257211657232,0,0
485456719565546663,0,0
786481317509231845,0,0
22065046982085994,0,0
1063439758901958915,1,1
1042948838263578862,0,0
209507954609408454,0,0
1008137421599130689,0,0
576463155929204995,0,1
245770407146305456,0,0
566568696128335969,0,0
1009545786710316970,1,0
278642236849661424,0,0
237260993964251335,0,0
791566035637544021,0,0
809143435269280908,0,0
149551509127168028,0,1
515312045043908617,0,0
799270579960708930,0,0
952212598447035086,0,0
147486972747843530,0,0
953689724358600160,0,0
224179132621703971,0,0
326904866972953059,0,0
371830784816896381,1,0
744021403363003068,1,0
45441655731992563,0,1
848833241630165067,0,0
86166549807682147,0,0
230317580947814034,0,1
423579765197555502,1,1
645731098346604167,0,0
637366268406351723,0,0
761037779688997421,0,0
851221644892461463,0,0
565160011134979967,0,0
948490269333215275,0,0
6606295267993547,0,0
673931472571879437,0,0
935443195711237163,1,0
113195134888286871,0,0
986044327004179100,0,1
433225397783192751,0,0
119680796353788346,0,0
369614146632915701,1,1
1048920173990831805,0,0
488003455629914095,0,0
516874528580361265,0,0
707028030217192731,0,0
136685088352660518,0,0
848466101758254539,1,0
724002596180160931,0,0
7382043342838572,0,0
798430522264329365,1,0
539153872320596058,0,0
286419035469697564,0,0
952670771150885654,0,0
352765731944923732,0,0
82938873995599048,0,0
962419992530700164,1,0
265309287032902351,0,0
461056403387682581,0,0
451613848785463943,0,0
793760859295426157,0,0
1018723013059121565,0,0
604339309276483881,1,0
711730991856247452,0,0
817392988854188069,0,0
678720412778185893,0,0
1093621037846518871,0,1
381809246924267894,1,0
943436811672151023,0,1
261737209378578818,0,1
585188037467262152,0,0
75921059725638052,0,0
804486885799101564,0,0
750522946883618742,0,0
842267679023841695,0,1
441151688844853885,0,0
748610409131486813,0,0
720673175622075417,0,0
1114059151073971413,0,0
137428959376375022,1,0
338469501482012504,0,0
1006012183606607098,0,0
758009442170463529,1,1
1021979450995190859,0,1
627567274413428525,0,1
98919250763658365,0,0
360425871410037525,0,0
751942163649365618,0,0
202246813968168367,0,0
935037107395048910,0,0
820104458537331121,0,0
1037548631330628521,0,0
638621208403783443,0,0
802420178487935842,0,0
108574019734341564,0,0
1034993581513553271,0,1
1121462900501089909,0,0
650541574930653120,1,0
582152645809525018,0,0
1049537176952841633,0,1
79636985405810264,0,0
112326182768336724,0,0
486206032805033771,0,0
974217695505140310,0,0
582442845498629294,1,1
703835910631501859,0,0
960088268288750836,0,0
292629482746217371,0,0
995359675890962505,0,0
362456273357119239,0,0
542185797207057044,0,0
773115048597777303,1,0
675388731996889433,0,0
1024276259756605203,0,0
358052053278475949,0,0
518615006180931714,0,0
194432593284684595,1,0
349030791052422426,0,0
503069276178231421,0,0
361288474744892166,0,0
271219515947978708,0,0
410559285276637184,0,0
689658333250613908,0,0
317881011860782935,0,0
655360022017299473,0,0
65160745606715887,0,0
1034155944937740,0,0
436958089227316150,0,0
900655420439242852,0,0
787950938064798524,0,0
970093016782635106,0,0
478705889988724027,0,0
871091449759124447,0,1
1118429349553071138,0,0
948645986144438639,0,0
33504842246724295,0,0
272733540293942550,0,0
283245889948960248,0,0
839269627266793541,0,0
162232836220778328,0,0
503876511690367937,0,0
636071552721601409,0,0
356312146840446329,0,0
453719321519398151,0,0
993639815286174860,0,0
36964356347436812,0,0
98204184878558081,0,0
37044707678666269,0,0
426397144521856225,0,1
350530743427791752,0,0
732189183228695477,0,0
892827535732633662,1,1
25558312461575882,0,0
692176473600979070,0,0
108022542028554259,0,0
937769471235231260,0,1
14877543290031636,1,1
1126906279929841637,0,0
725316751350852764,1,0
804133470404874859,0,0
351090634831682570,0,0
803165040870273838,1,1
339059932327349215,0,0
493171484686472036,0,0
527849986966453738,0,0
204704275211436750,0,0
1152691618654499310,0,0
950235833795960156,0,0
927018262506032261,0,0
1137540290121494405,0,0
897203984136746563,0,0
1104039277962910769,0,0
349003596613657129,0,0
474220685919692651,0,0
248552151054242553,0,1
1067449375337969042,0,0
1072226895248974250,0,0
425628638087949572,0,0
870593339012034397,0,1
200105251421181951,0,0
614946542942699062,0,0
866888471485720812,0,0
1048854989218481237,0,0
680978738477735548,0,0
958724831437294074,0,0
398655287850819846,0,1
1116627888752370666,0,1
943683213345352218,0,1
518272361669300803,1,0
917824858770653798,0,0
501388322673030801,0,0
407457519393268606,0,0
353037853677761700,0,0
1131517048201781310,0,0
1152425774807406770,0,0
613602780665813500,1,0
584652249621951092,1,0
24795680090734549,0,0
283112257835974937,1,0
173611737844891496,0,1
1053170777883472627,0,0
692455996085150188,0,0
1088154462229973455,0,0
253217124174533275,0,0
1094937165479122759,0,0
625548460456794207,0,0
924780579076290661,0,1
489126131516973639,0,0
1086958458975892616,0,0
612342910876405291,0,1
27654929782277355,0,0
478590570363555179,0,0
547724685898181663,0,0
428622628466380796,0,0
486671839655131166,0,1
1026729564642743825,0,1
33234142916737555,0,0
624982286953815625,1,1
691050345782937089,0,0
656974906963088083,0,0
440936888453628820,0,0
617965185994725163,0,0
1010331136760436338,0,0
395737226528635389,0,0
1091367228884023689,0,0
85326319214421672,0,0
55025499482707458,0,0
933282162605422534,0,0
718332991569072101,1,0
844468121696348685,0,0
745499818541365956,0,0
322346606700770598,0,1
1096082629908501529,0,0
123283322357552532,0,0
1148215684377130086,1,0
560674653121815157,0,0
633531686988003893,0,0
345364325223006552,0,0
1005172564084194770,0,1
285837546216052771,0,0
905283831603289684,0,0
636998204804039308,0,0
583133313547948601,0,0
257122028207670085,1,1
1026323527680365327,0,0
1074993015570975640,0,0
230213434559199078,0,0
772345192892148641,0,0
931724037046062479,0,0
630955601711634393,0,0
267124038294064404,0,0
627267132150575199,0,0
372495073257622923,0,0
988131835161485043,0,0
277498031189710147,0,0
738198100785210551,0,0
23358607082863032,1,1
259187967709916376,0,0
845600971178253478,0,0
530987408797878359,0,0
402790008770385208,0,0
129118147645761203,0,1
111408601125868009,0,0
1045034476947994987,0,1
669333131402695433,0,0
557357260428112604,0,0
477645359802289200,1,0
375635011234253340,0,0
185047821194604669,0,0
179456638579193868,0,0
367613841051434953,1,1
861938977378987725,0,0
377834331285137957,0,0
660851782232116402,0,1
336146689466837615,0,0
911499753464667110,0,0
544769367592826906,0,0
448449995294794084,0,0
209546333996279663,0,1
136748054178555038,0,0
190841328327088629,1,0
668869602088617339,0,0
705106579062260785,0,0
687723212695540807,0,0
665395244832370247,0,1
936244032879321456,0,0
365324887311640654,0,1
966211762025307010,0,0
444034819176312634,0,0
789867153331862720,0,0
108610887565304311,0,0
1061219905279147386,1,0
942999416973340347,1,0
10559847170579092,0,0
738991616678394644,0,0
1072538760561747436,0,0
624746512128149529,0,0
493127478348589247,0,0
261183271304436988,0,0
127661539226653730,0,1
1057649603657382621,0,0
619531031996259076,0,1
895218797983765360,0,0
551413873570996549,0,0
366447475082866445,1,1
470417696683412753,0,1
228787803959575088,0,0
248334422329226758,0,0
1094014219881267197,0,0
532562927147295436,0,1
823794641511899038,0,0
804421961318298005,1,1
75586453000439816,1,0
482190983488692237,0,1
775810219030504223,0,0
733507605875089884,0,0
508791764813538025,0,0
30432569774914190,0,0
303590884668581849,0,0
832585148473413021,0,1
878990474800647154,0,0
848337163685486598,0,0
456372025132726971,0,0
1134018047005181767,0,0
1083403616396148922,0,0
993567323581108960,0,0
1127229269768732263,0,0
883313828710889,0,0
286754950198021907,0,0
859196602165476560,0,0
621933059014231870,0,1
1026484752222579975,0,0
800308801025769074,0,0
1002840480150491227,0,0
1077697935048785726,0,0
994504776095938809,0,0
672990886700788066,1,0
834289285627171254,0,0
1085540171197886517,0,0
954901508350571315,1,0
185496708223593615,0,0
565491829267226203,0,0
332696588111732397,0,0
17223947838770663,0,0
439241987575680021,0,0
434356238021778370,0,0
340256860457482912,1,1
348591267174175609,0,0
336442426439514136,0,0
1048160615377191691,0,0
402016418371816562,0,0
911123343546787284,0,0
117154039389096419,0,0
36088104020071033,0,0
656922663205511900,0,0
1027069048098951082,0,0
811924913573224477,1,0
557200102720430380,1,1
679259093404386121,0,0
452394605375850110,1,1
439847878361262851,1,0
864003023184127089,0,0
700741769027668018,0,0
752754302152258875,0,0
54205616526821830,1,0
224994520144929756,0,0
1094839735856981909,0,0
774535596330237228,1,0
949744013627282983,0,0
536496562196594026,0,0
1125576259916269963,1,0
692172667011020749,0,0
956311519606215370,0,0
632466938945554379,0,0
134223597663676360,0,0
310011326811191308,0,0
1014483556971944395,0,0
628030378983313817,0,0
557697439221452280,0,0
945199961866279900,0,0
286148960090098055,0,0
143569564250307995,0,0
692187312005056559,0,0
937687728957561014,0,0
561086033717418159,0,0
451480611757222985,1,0
919899987709982508,1,0
1088103228484736722,0,0
222376529055000676,0,0
294037329817782708,0,0
970953324495502450,0,0
597469153763219444,0,0
689080550176133484,0,0
79855847622929090,0,0
466676221287160541,0,0
1080748989994517646,0,0
895596262419837146,0,0
200645137765831234,0,0
322950756230610063,0,0
1047964290651323452,0,0
633800109515707698,0,0
1118289404952343419,0,0
769412288099105716,0,0
1055306456388439974,0,0
730008290507099309,0,0
1114836034157235435,0,0
1134483401751010662,0,0
881008246740674045,0,0
1078574312934000772,0,0
259650640281569566,0,1
982665951446342688,0,0
1002870186203906990,0,0
389036194985561998,1,1
485068059108719110,0,0
877329543406628282,0,0
44302883004841435,0,0
466499634072351995,0,0
1112980501751023206,0,0
276145890288128327,1,1
496003800265319177,1,0
588623034507472097,0,0
956878973285895598,0,0
240337794359830411,0,0
784595971831493886,1,0
1121610836700888028,0,1
361926115883208701,0,0
220884225527951882,0,0
210656744256435665,0,0
542078852344465361,0,1
408715165196126885,0,0
671971360851450513,0,1
841609495183656452,1,0
1058473948589655624,0,0
1026214309870696289,0,0
280293523725304113,0,0
220369773405391747,0,1
1037826289380629489,1,0
632719250696503509,1,0
777641535437283077,0,0
1029314459612278178,0,0
592855423860541911,0,0
237900044609995849,1,0
643352873840963820,0,0
70546312252663064,0,0
696280902806997547,0,0
406302224207998843,0,0
1061732311568178169,0,0
103786938520935999,0,0
35787311379079266,0,0
829593845093468338,0,0
297742623658811774,0,0
344981989304151831,0,0
351814576931724354,0,0
611235840299191021,0,0
499127445093567255,1,0
215937516871482951,0,0
853671437432023235,0,0
228940083767607618,0,0
257897592014449772,0,0
863249896094675399,1,1
540617385732516438,0,0
683690971825845608,0,0
821597427392014075,0,0
160615465908850357,0,0
489323512039607102,0,0
562692589941261377,0,1
256246655765027377,0,0
599477589760564794,0,0
477467204600658221,0,0
172252034906303133,0,0
1097498120862749621,0,0
1002702183859100224,0,0
173237124195431197,0,0
607150189331416000,1,1
798740082661419106,0,0
195750627615797429,0,0
1106965432833782067,0,0
404051117237481860,0,0
44202533006007614,0,0
235214209167940235,0,0
1127806775617981983,0,0
883104242571096777,0,0
368933712616662057,0,0
949285474926593028,1,0
400956357332657378,0,0
771000196190773726,0,0
498230235489736333,0,1
56053570670833374,0,0
148650235555712729,1,1
404138629724275183,0,0
870445295067316391,0,1
869902586341524336,0,0
294224947412381263,0,0
931116314635698119,0,1
31933702774607976,0,0
987190430718377799,0,0
659239614257039829,0,0
545566988179515950,0,0
653224416466879537,0,0
1052648110596855540,0,0
858710281961485358,0,0
1032353258662957352,0,0
774874194086999590,0,0
548585512896017019,1,0
148528511591589728,0,1
501531896191775905,0,0
344875356451517133,1,0
509301298595319529,0,0
766021639369410456,0,0
268272078384997419,0,0
334388699973064735,0,0
1105232718632249240,1,1
366885460794275966,0,0
91556112985850041,0,0
72916449328546572,0,0
261506333752291,0,0
359702679607800923,1,0
131784096545832925,0,1
44705002290057002,0,0
675592473792497118,0,1
127572453252835775,0,0
1055189593583101308,0,0
490318173652106112,0,0
1125790528986415173,0,0
776652964059976782,0,0
972373294490049001,0,0
882422890611589803,0,0
1004690135635740240,0,0
945875854432872223,0,0
834820050028640880,0,1
794284016915809636,0,0
223063174827172176,0,0
336397048703421708,0,0
365945105140304739,0,0
410936786255910063,0,0
381185143183739502,0,1
497694079672167307,0,1
358558734566720815,0,1
45175707255062776,0,0
79362643672434826,0,1
219396219336693158,0,0
60371164345627418,0,0
484575797474999598,0,1
1093102818051837305,0,0
126446706551795047,0,0
945156837765228513,0,0
536836305510792531,0,0
904599688985739474,0,0
153036961754615959,0,0
1129666898623009791,0,0
188100472709400947,0,1
45751737927878915,0,0
755205602222715595,0,0
933994376524134939,0,0
53422998192607359,0,0
366818036716003833,0,0
266782575053567337,1,1
11126165006373317,0,0
653950229580442975,0,0
1060497337508445526,1,0
1083328657933862387,0,0
717467967490461253,0,0
958898720679934764,0,0
536552123658681238,1,0
681453128043156248,0,0
802628792242390138,0,0
480451839930298375,0,0
235797503671665165,0,0
553291443085693569,1,0
216595587380275299,0,0
43963512180845301,0,0
745155855121623935,0,0
559196447146094402,0,0
452803352530812752,0,0
93662765806435038,1,0
143902764567753887,0,1
294900223712533020,0,0
937135354041670627,0,0
931682803573838711,0,0
333811033867338120,0,0
205604286460676916,0,0
5943279874789041,1,0
272369809655982654,0,0
1111299276130279813,0,0
550226754016628206,0,0
571734357907725401,0,0
302574308524843309,0,0
497031175149528871,1,1
866266642452766848,0,0
1097484160500791792,0,1
603746024588593208,0,0
604927402540735953,0,0
939420572787940367,0,0
60443837031004593,0,0
370534421971962263,0,0
104515746314493185,0,0
731688544033767736,0,0
590230611563082518,0,0
983663410950756810,0,0
191712611710063133,0,1
42186815272265131,0,0
976827200226288897,0,0
1101875278728264784,1,0
35944131145927988,0,0
296338133874043151,0,0
29025034329538909,0,0
737739487945713165,0,0
72505519063246693,0,0
1060791278685762140,0,0
1010730182419884853,0,0
668238668761023076,0,0
529536230144539455,1,0
609806514450952367,0,0
373647718900834093,0,0
324823725586812666,0,1
2272451581386993,0,1
1139492415415701495,1,0
722692171212124621,0,0
164344846699054828,0,0
423510477482149476,0,0
660018583264224769,0,0
1073506551849663209,0,0
34192693982904992,0,0
16623964436550065,0,0
204622027095414482,0,0
281122288680007802,0,0
1001879195337826077,0,0
411280129696962252,0,0
861684955443777272,0,0
24941019026064247,0,1
1057494754953772681,0,1
226142846108473501,0,0
724571658997914950,0,0
256062780516133302,1,0
614255222545138508,0,0
525465591137123734,0,0
628443835273788444,0,0
1051870676311163080,1,0
608572814041640426,0,0
904757076110386575,0,0
952828366441509086,1,0
658318224047379877,0,0
1040742471965077659,0,1
414567352412875316,0,1
1128973604155998288,0,1
678047314958755567,0,0
681883358236623010,1,0
808216674039012853,0,0
819888028218694677,0,0
314445051767088169,0,0
563076842297385524,0,0
181722764298905914,0,0
850780757762300612,0,0
564426998318616000,0,0
679635973549255357,0,1
1045578961144964650,0,0
57235634003068202,1,0
549178255517126471,0,0
775706027261332758,0,0
480725852492308106,0,0
499692560757454032,0,0
668198630347437412,0,0
1024488591262765634,0,0
1052654519810443574,0,0
960312506568715602,0,0
1055032249872516259,0,0
668713951804992695,1,0
1124284685839228210,0,0
241038970862275348,1,1
477846917949333824,0,0
997369473727699356,0,1
247782200356767195,0,0
478865017488302688,0,1
882861157389147267,0,0
627298227478963871,0,1
677402172709626255,0,0
164142413358872405,0,0
779437945693651572,0,0
526583809896997414,0,0
429104196886320432,0,1
429173261069925891,0,0
1147668554954821555,0,0
796264251046963751,0,0
879071891968951870,0,0
776054883647937801,0,0
101689424889946733,0,0
809222557818865709,0,0
456836697687138763,0,0
1152909794652334081,0,0
617258760323274854,1,1
377418336039617081,0,0
17617334395923374,0,0
962112524815679421,0,0
956073279874266157,0,0
722620108815555659,0,0
203595290546475110,0,0
1026872067791317749,0,1
139027337696472880,0,0
896507054351295530,1,0
1074814127515373080,0,0
454881274511178269,0,0
495171271141099040,0,0
392910413656115304,0,0
44508190565289140,0,0
709672264669904193,0,0
668328758376734432,0,0
806750911880032278,0,0
418319610351848043,0,0
249952046934472509,1,0
42919983909829381,0,0
524218492776177001,0,1
51408004434664887,0,1
975123934027046917,0,0
1133879286553726662,1,0
971345397908316043,0,0
281838967384003245,1,0
682261515412525065,0,0
785641808447871002,0,1
351466847637406904,0,0
962658396485350917,0,0
531811127496387017,0,0
717918809198007201,0,0
326585448418708833,1,0
271960382976263412,0,0
84951003682324910,0,0
742146700029492039,0,0
145888361340992229,1,0
274981250150231455,0,0
464191874833977618,0,0
428739149336495231,0,0
238039509959642391,1,0
220397969045875997,0,0
557779296530661849,0,0
954660481058081610,0,0
726751505491953680,0,0
396033023835057858,0,0
348915109513812482,0,0
145794569454435607,0,0
360845007260190344,0,0
199343035908260960,0,1
845711921740009595,0,0
834027376458131430,0,0
611374374879484974,0,0
214104917188116285,0,0
137423659227786019,0,0
808224323445107549,0,0
693101463096370583,0,0
272177047686279926,0,0
1034198391602536332,0,0
652218187219609470,0,1
1131992110161417679,0,0
114419722799814950,0,0
587658702987877219,0,1
502996461874680503,0,1
1026425511264568168,0,0
956965204516187094,0,0
573283521380329862,0,0
434859989440617357,0,0
99205019417035250,0,0
958502754103021780,0,0
191776067985186728,0,0
342940735330394827,0,0
561329588143073458,0,0
443620093353354097,1,1
851749591327122310,0,0
125060680712354272,1,0
660705421275318052,1,0
1040106304173208894,0,1
939548081322356191,0,0
810219725751418181,0,0
663640526581008835,0,0
455483618577372075,1,1
1043922753981712935,0,0
747663281344361416,0,0
538201601317795239,1,1
225736354485031347,0,0
295313268280868285,0,0
640270000100950129,0,0
58528748576865835,0,0
981463713000493544,0,0
428178163594410681,0,0
319317345125689375,0,0
490635663045113627,1,0
239167550375189751,1,0
327824343857953026,0,1
821732583253626804,0,1
164625912017278655,0,0
825555587149967725,0,0
23682900902432111,0,0
617688455542275027,0,0
360216771058349098,0,0
854616526008861925,0,0
690969710640234750,0,0
504090980276649767,0,0
608384726467107396,0,0
320147577872264909,0,0
399731018179080462,0,0
777996040873822152,0,1
578351489312872510,0,1
1026463368469401265,1,1
250974271990222536,0,0
627922996889052674,1,0
396859921681984346,0,0
136652117895454425,0,0
1011189384129999461,0,0
1092390580879029901,0,0
443663291148900633,0,0
1006746753263335015,0,0
157463759368207837,1,0
136974863330659189,0,0
886217983752880487,0,0
606286525179248550,1,0
105619571124593628,0,1
892036765105434537,0,0
783081672345034225,0,0
331660419943678746,0,0
210980462986975614,0,0
350461854748346157,0,0
125861470690412906,1,0
260291958757978889,0,0
839556586834544912,1,1
585708050410741074,0,0
848424278262683405,0,0
181636901558788800,0,0
639960808033670329,0,0
427056495582049631,0,0
843831876198733836,1,1
1000284716052301199,0,0
501938530290960163,0,0
563132774487503154,0,1
262162462610284717,0,0
378618185387382528,0,0
65602622097072180,0,1
1143145405446904616,0,0
302942169128004920,0,0
607492808484141072,0,0
767701556617866529,0,0
551777936565471054,0,0
320189606876262989,1,1
1109792450243174600,1,0
505506531489671341,0,0
745494395162466716,1,0
538633884567678574,0,0
7422653250903852,1,1
388236957559656468,0,0
241321508678047204,0,0
94898314748280164,0,0
379106360198882392,0,0
267960695274356356,0,0
884062654809196060,0,0
301339521342093247,0,0
1063394319663257916,0,1
598571600453422545,0,0
497083607625786107,0,0
1084098626317256545,0,0
337345497656587025,1,1
425725427329018324,0,0
1146544931477678137,0,0
435732154924808340,0,0
608909983932063217,1,0
573485135165093103,0,0
746487268933424688,0,1
620733488124158988,0,0
1065334576643191555,0,0
1096023437746090404,0,0
944425436846766510,0,0
104329208722392807,0,0
851024277498237766,0,0
577501450111343769,0,0
1019224603109817852,0,0
592934959838212722,0,0
167721518440351812,0,0
582580893149598578,0,0
683942639792579744,0,0
303496766902626634,0,0
217067409498231977,0,0
8123877179242738,0,0
164405355205619325,0,0
240679907012988803,0,1
314648101270242545,0,1
167153623146774554,0,0
1007495283132743622,0,0
886167372258256446,0,0
731520449357114282,1,0
153694115057068502,1,0
523556705716319104,0,1
280435017999609333,0,0
344080584452866466,0,0
80717340343158721,0,0
330715104469037930,0,0
649037001715092083,0,0
859232232453099839,0,0
131229407966418525,1,0
497396568458527800,0,0
718270144172211277,0,0
884259915227674798,0,0
471780412926722771,0,0
838425534349420210,0,0
947040196650977509,0,0
379507829051353452,0,0
370579776661256476,0,0
217043605241026077,0,0
594467622568428807,0,0
520943119685549010,0,0
875932684183690971,0,0
607128800525175886,0,0
639216154256734943,0,0
427691464191350359,0,0
630576778053558251,0,0
956121997358735047,0,1
34654055454520631,0,0
44402267062927835,0,0
1009827304612698889,1,0
133702576712512015,0,0
501878055938127903,0,0
1104962016198668192,0,0
793098722187938094,0,0
256181526901196548,0,0
1036231075423975602,0,0
408962154861934176,1,1
639915326987904745,0,0
