row_id,segment_id,horizon_d,event_era,season_bin,woy_bin,slice_high_rate_vol,missing_count,y_3m_bin,y_2y_bin,y_5y_bin,y_10y_bin,y_30y_bin,level_10y_bin,slope_10y2y_bin,front_slope_2y3m_bin,longspread_30y10y_bin,curvature_2s5s10s_bin,y_2y_chg1_bin,y_2y_chg5_bin,y_10y_chg1_bin,y_10y_chg5_bin,slope_10y2y_chg1_bin,slope_10y2y_chg5_bin,curvature_2s5s10s_chg1_bin,curvature_2s5s10s_chg5_bin,longspread_30y10y_chg1_bin,longspread_30y10y_chg5_bin,y_2y_mean20_bin,y_2y_std20_bin,y_10y_mean20_bin,y_10y_std20_bin,level_10y_std20_bin,slope_10y2y_std20_bin,curvature_2s5s10s_std20_bin,longspread_30y10y_std20_bin,target_curve_twist_tail_next
426138045069864206,0,5,0,Q2,W14-26,0,0,6,7,9,10,10,10,10,10,7,11,5,1,7,3,9,8,8,3,4,10,7,8,10,2,2,6,5,8,0
1086397498549939659,0,10,1,Q2,W14-26,0,0,8,6,5,5,4,5,1,0,2,1,3,9,4,8,6,4,2,6,8,6,6,3,5,3,3,3,1,3,0
1070251149949309868,2,5,3,Q2,W14-26,0,0,0,1,1,1,0,1,7,5,8,8,4,5,6,9,8,10,4,6,4,9,1,1,0,9,9,10,2,7,0
468279997430370423,1,5,0,Q1,W01-13,1,0,11,11,11,10,10,10,3,10,1,7,11,1,10,1,5,8,0,0,1,7,11,10,11,5,5,8,3,7,0
466212036947770729,1,10,3,Q1,W01-13,0,0,2,2,1,0,0,0,5,4,9,4,6,10,7,9,7,5,11,10,1,4,1,2,0,2,2,8,3,4,0
731554508475231499,3,5,1,Q2,W14-26,0,0,6,5,5,6,6,6,5,3,6,5,3,0,3,2,4,10,8,0,4,11,6,7,6,3,3,10,11,8,1
999617308006456137,2,5,1,Q3,W27-39,1,5,3,3,3,4,-1,4,11,8,-1,10,0,10,0,5,1,0,7,0,-1,-1,3,10,3,11,11,11,11,-1,0
842584407304473479,0,5,0,Q1,W01-13,0,0,9,9,9,9,9,9,4,8,4,6,1,8,1,10,8,10,11,7,10,7,9,5,9,6,6,1,1,2,0
363616452869582067,3,10,1,Q4,W40-53,1,0,4,4,4,5,5,5,8,5,8,11,9,2,11,8,11,11,11,11,1,0,4,11,5,7,7,11,10,11,0
422683915148475723,0,5,3,Q1,W01-13,0,0,1,0,1,1,1,1,10,3,10,5,6,6,6,7,6,8,6,9,6,3,0,0,1,0,0,4,5,1,0
202021545730006972,0,5,2,Q3,W27-39,0,0,4,3,3,3,3,3,7,6,7,4,11,1,10,4,2,9,10,8,2,5,3,8,3,6,6,2,6,6,0
859681982079019712,3,10,2,Q4,W40-53,0,0,1,0,0,0,0,0,6,1,11,0,6,5,5,5,5,6,8,4,2,6,0,0,0,1,1,5,1,1,0
46907973323182192,1,5,1,Q4,W40-53,1,5,3,3,3,3,-1,3,9,6,-1,7,6,10,3,10,2,8,3,11,-1,-1,3,10,3,9,9,10,8,-1,0
138998392255324079,3,5,0,Q2,W14-26,0,0,5,5,7,8,8,8,8,9,9,9,4,0,5,2,7,10,8,9,11,10,5,7,8,1,1,10,6,6,0
902305892213609312,1,5,1,Q4,W40-53,0,5,4,4,3,3,-1,3,6,6,-1,4,9,8,7,6,3,3,6,7,-1,-1,4,3,3,3,3,3,4,-1,1
685789178591137178,2,5,2,Q4,W40-53,0,0,1,2,3,3,3,3,11,9,9,9,6,11,3,10,2,1,10,9,1,1,2,8,2,11,11,9,10,10,0
870956513579774899,3,10,0,Q4,W40-53,0,0,7,8,10,10,10,10,8,9,7,8,2,4,3,8,8,10,0,2,4,6,8,8,10,4,4,8,7,10,0
822380703954184083,2,5,0,Q2,W14-26,0,0,4,5,6,7,8,7,9,8,10,9,6,8,3,3,2,0,3,2,4,8,5,1,7,1,1,4,5,3,0
753427907821159082,0,10,0,Q1,W01-13,0,0,5,6,8,9,10,9,10,11,8,11,6,6,7,9,7,10,10,5,7,10,6,7,9,2,2,7,7,7,0
250614789456978495,1,10,0,Q1,W01-13,0,0,5,5,6,8,8,8,9,9,9,10,1,2,0,5,3,9,1,0,11,11,5,6,8,7,7,9,3,9,0
728772025859049374,3,5,0,Q3,W27-39,0,0,8,9,9,8,8,8,3,7,5,7,6,1,6,0,6,1,6,1,8,9,9,4,9,4,4,1,1,0,0
126114456286949639,2,10,0,Q3,W27-39,1,0,11,11,11,11,11,11,4,4,1,7,6,11,11,11,11,10,11,10,4,1,11,9,11,11,11,11,6,6,0
847743672044797442,1,10,2,Q1,W01-13,0,0,1,0,0,0,1,0,7,2,11,0,6,5,6,3,6,2,9,7,9,9,0,0,0,2,2,7,3,0,0
354381225805306593,0,5,2,Q3,W27-39,0,0,0,1,1,1,2,1,10,4,10,6,4,3,5,4,7,6,10,0,9,9,1,2,1,4,4,6,10,9,0
124496153909388886,1,10,3,Q2,W14-26,0,0,2,1,0,0,0,0,5,3,9,3,0,3,0,4,2,6,1,7,11,9,1,4,0,5,5,1,5,1,0
981158496625956290,0,10,0,Q4,W40-53,0,0,9,9,9,9,8,9,4,5,4,6,3,0,3,0,5,4,8,5,6,7,9,3,9,1,1,0,1,3,0
710107966568059411,0,10,0,Q2,W14-26,0,0,5,5,7,8,8,8,8,9,9,9,4,0,5,2,7,10,8,9,11,10,5,7,8,1,1,10,6,6,0
95489116462774521,0,5,1,Q3,W27-39,0,0,11,10,8,7,6,7,0,1,0,7,6,8,5,0,5,0,8,11,4,11,10,7,8,8,8,7,6,10,0
340896738793667591,0,5,0,Q4,W40-53,1,0,6,7,9,10,10,10,9,7,7,8,2,0,7,8,10,11,11,11,8,0,8,11,10,5,5,11,8,10,0
1139613512852009776,0,5,1,Q4,W40-53,1,0,11,8,7,6,5,6,0,0,2,1,0,0,0,1,5,11,9,9,11,11,9,9,7,9,9,5,7,7,0
575461165874094627,2,10,1,Q4,W40-53,0,0,8,6,5,5,4,5,0,0,1,1,4,9,4,8,5,4,6,8,4,4,7,4,5,4,4,0,1,1,0
15107797888153689,1,10,1,Q3,W27-39,0,5,3,3,3,3,-1,3,11,6,-1,9,10,11,8,11,3,11,11,11,-1,-1,2,7,2,11,11,11,11,-1,0
721494020816453272,3,5,0,Q3,W27-39,0,0,7,8,7,7,6,7,2,7,3,4,2,3,5,4,9,7,6,7,4,10,8,5,7,8,8,4,7,6,1
269439446248124737,0,5,0,Q3,W27-39,0,0,11,11,11,11,11,11,4,4,2,5,2,3,6,5,10,8,9,6,6,8,11,7,11,5,5,6,5,0,0
510682692466639320,2,10,1,Q4,W40-53,1,5,3,3,3,4,-1,4,9,8,-1,9,7,5,8,8,8,9,7,11,-1,-1,3,9,3,9,9,9,11,-1,1
555498321705492679,0,10,1,Q3,W27-39,1,0,6,5,5,5,4,5,3,4,5,2,11,1,9,4,0,9,8,9,1,8,6,11,5,4,4,11,2,11,0
318082408189149312,1,5,0,Q4,W40-53,1,0,10,11,11,11,10,11,4,11,2,9,7,5,5,0,2,0,9,3,4,9,11,10,11,4,4,11,0,4,1
871874067997262957,1,5,3,Q4,W01-13,0,0,0,1,1,1,0,1,7,6,7,11,4,8,3,8,3,6,2,7,4,1,1,5,1,2,2,10,9,10,1
161282090635752341,2,5,2,Q1,W01-13,0,0,2,2,2,1,1,1,9,6,8,2,8,9,10,11,10,11,2,11,0,2,2,5,1,11,11,11,10,11,1
108989347442068493,3,5,0,Q3,W27-39,0,0,10,10,10,10,10,10,7,7,4,10,3,1,3,3,6,8,2,1,8,9,10,7,11,1,1,6,5,0,0
863500837784464622,1,10,0,Q2,W14-26,0,0,11,11,11,11,11,11,1,5,0,5,7,7,7,8,6,8,9,5,8,7,11,3,11,0,0,8,3,2,0
748172652102623218,2,5,2,Q3,W27-39,0,0,4,4,3,3,3,3,6,8,7,5,0,3,1,5,10,8,1,2,8,8,4,8,3,6,6,6,7,5,1
1066771054700794795,2,10,3,Q4,W40-53,0,0,0,1,1,1,0,1,7,4,8,9,8,4,9,3,9,2,6,0,10,8,1,0,1,0,0,4,2,0,0
101851662904584079,0,10,0,Q3,W27-39,0,0,10,11,11,11,11,11,6,10,3,11,8,2,7,3,4,6,3,3,9,8,11,2,11,0,0,5,2,0,0
61143257656780108,3,10,2,Q2,W14-26,0,0,1,0,0,0,1,0,7,2,11,0,6,6,8,5,9,4,8,4,8,10,0,1,0,6,6,8,4,1,1
1119504759907796193,2,5,1,Q2,W14-26,1,0,11,10,9,8,6,8,0,6,0,5,10,3,6,3,1,4,6,4,6,7,10,10,9,10,10,2,5,6,0
150846195388164435,1,5,2,Q1,W01-13,0,0,1,1,2,2,3,2,11,4,11,3,1,1,0,0,0,0,0,0,10,10,1,4,2,5,5,3,10,7,0
1137539741544593770,2,10,1,Q2,W14-26,1,5,3,3,3,3,-1,3,10,4,-1,8,1,3,5,5,10,9,9,5,-1,-1,3,9,3,10,10,8,10,-1,0
270194161226970415,2,5,0,Q1,W01-13,1,0,6,7,8,8,8,8,6,10,7,10,11,11,11,11,5,5,8,7,4,1,6,10,8,10,10,5,9,9,0
205007074057023179,2,10,3,Q1,W01-13,0,0,2,2,1,0,0,0,5,5,9,3,3,1,3,2,6,8,1,1,10,9,2,5,0,5,5,1,7,8,0
835531873312630385,0,10,0,Q4,W40-53,0,0,10,8,7,7,7,7,3,1,5,4,4,4,7,6,9,8,8,5,6,7,8,4,7,7,7,5,2,4,0
583131840053389187,3,5,0,Q3,W27-39,0,0,5,5,6,7,8,7,7,9,8,9,11,8,9,5,0,1,9,11,0,1,5,5,7,2,2,2,3,4,1
609817402788219244,1,10,1,Q4,W40-53,0,0,11,9,8,7,6,7,0,0,0,3,4,6,3,8,3,9,6,4,4,2,9,2,7,0,0,9,9,9,0
472566169375928803,1,5,0,Q1,W01-13,0,0,9,7,7,7,6,7,4,0,6,3,2,1,1,2,1,6,0,7,4,11,7,6,7,4,4,8,6,4,0
467137187986649592,2,10,1,Q4,W40-53,1,5,3,3,3,3,-1,3,9,4,-1,6,11,11,11,11,8,11,11,11,-1,-1,3,9,3,5,5,8,7,-1,0
460117535463352039,1,10,0,Q2,W14-26,0,0,8,8,7,6,5,6,0,5,2,4,3,5,6,6,9,6,6,2,1,3,8,2,6,2,2,2,1,3,0
211875405498203930,1,10,0,Q4,W40-53,0,0,6,7,9,10,10,10,8,7,7,7,1,0,0,0,1,4,0,2,11,11,8,8,10,2,2,10,8,10,0
577442476583026558,2,10,2,Q4,W40-53,1,0,0,2,1,0,0,0,6,8,6,1,11,10,9,0,0,0,0,9,10,4,2,10,1,11,11,11,11,9,0
1103537275126261238,0,10,1,Q1,W01-13,0,0,3,4,4,5,5,5,9,10,6,11,0,0,1,0,11,11,6,3,11,10,4,6,6,2,2,4,0,8,0
99809173227717000,2,10,2,Q1,W01-13,0,0,1,1,2,2,3,2,11,5,11,3,8,3,8,2,7,1,10,0,9,7,1,4,2,6,6,5,10,7,0
836660557134607350,3,5,0,Q4,W40-53,0,0,11,11,11,11,11,11,4,3,2,5,7,4,5,5,2,5,4,4,4,5,11,6,11,10,10,9,3,1,0
1077167887384057131,0,5,0,Q2,W14-26,0,0,8,10,9,9,9,9,3,10,4,7,6,1,5,1,5,3,8,5,8,9,10,1,9,0,0,2,2,2,0
697272964944903293,0,5,0,Q4,W40-53,0,0,8,8,8,8,7,8,2,6,4,5,5,1,4,1,5,2,2,2,4,7,9,7,8,9,9,3,4,0,1
605593237824844643,1,5,0,Q1,W01-13,0,0,9,8,7,7,6,7,1,4,4,5,7,10,6,9,5,5,8,6,6,2,8,2,7,4,4,2,1,1,0
763465370380938465,3,10,2,Q4,W40-53,0,0,1,1,1,1,2,1,10,3,11,0,10,11,11,11,10,9,11,11,0,4,0,1,1,3,3,8,11,11,1
897225833783800613,2,10,2,Q3,W27-39,1,0,3,4,3,3,3,3,7,10,7,5,11,10,11,11,1,10,11,11,0,5,4,11,3,8,8,10,9,5,0
527660751267220115,0,5,0,Q1,W01-13,0,0,8,8,7,7,6,7,2,2,4,3,4,1,7,2,10,7,7,6,4,10,8,5,6,6,6,4,3,4,0
1063421036223545153,2,10,2,Q4,W40-53,0,0,0,0,0,0,0,0,8,2,10,0,4,3,3,2,4,2,4,2,3,5,0,0,0,1,1,7,5,8,0
850722982543617279,0,5,1,Q1,W01-13,0,5,3,3,3,3,-1,3,10,7,-1,9,6,8,3,6,2,2,1,7,-1,-1,3,8,4,9,9,5,7,-1,1
11237399021471408,0,10,0,Q4,W40-53,1,0,10,11,11,11,10,11,2,11,0,7,2,1,6,5,10,11,8,7,8,7,11,10,11,4,4,11,11,7,0
1042785959167955830,1,10,0,Q2,W14-26,0,0,9,10,10,10,9,10,3,10,3,7,2,10,4,11,8,9,4,7,8,2,10,8,9,7,7,1,2,6,0
331169029266326401,0,10,1,Q3,W27-39,0,0,11,10,8,7,6,7,0,0,0,6,4,3,2,0,2,0,7,11,4,11,10,7,8,5,5,3,2,8,0
1085440750582558509,2,5,1,Q4,W40-53,0,0,8,7,5,5,4,5,0,0,1,1,10,9,10,7,6,2,6,6,6,2,7,4,5,5,5,2,1,1,0
327061419614112612,3,10,0,Q2,W14-26,0,0,11,11,11,11,11,11,1,3,0,5,4,11,3,10,3,3,5,7,9,6,11,6,11,5,5,0,2,0,0
927484419398728218,0,10,0,Q1,W01-13,0,0,5,6,8,9,9,9,9,11,8,11,9,2,7,4,3,8,9,2,4,9,6,6,9,2,2,4,8,6,0
721491279512786784,3,5,1,Q3,W27-39,0,0,11,9,8,7,6,7,0,0,1,3,7,3,4,9,2,11,8,0,1,11,10,4,7,0,0,9,7,8,0
814502207685135491,0,10,2,Q3,W27-39,0,0,2,2,2,2,2,2,10,8,8,10,3,1,5,2,9,7,6,4,2,1,2,6,2,10,10,8,5,9,0
977779169038469382,2,10,3,Q3,W27-39,0,0,0,1,1,1,1,1,8,5,8,10,10,6,10,7,8,7,6,3,9,7,1,1,1,0,0,8,7,5,0
1136898026578015455,0,10,0,Q4,W40-53,0,0,8,9,8,8,7,8,2,7,4,6,1,10,1,9,2,4,8,6,6,4,9,3,8,3,3,0,4,0,0
807748731645999638,3,5,1,Q3,W27-39,0,0,5,4,5,5,5,5,5,3,7,10,10,1,6,0,1,1,5,11,4,11,5,7,6,3,3,7,11,10,0
1078460681999142081,0,5,1,Q4,W40-53,0,5,3,3,3,4,-1,4,10,9,-1,9,1,8,3,7,8,3,8,9,-1,-1,3,7,4,7,7,9,8,-1,0
698454697143607000,0,10,2,Q3,W27-39,0,0,2,1,1,1,2,1,10,4,10,3,4,6,2,2,1,1,0,2,6,3,1,3,2,8,8,7,7,3,0
1036961374606299866,3,5,0,Q1,W01-13,1,0,11,11,11,11,11,11,0,4,0,5,9,4,6,4,1,5,11,9,2,2,11,9,11,4,4,8,5,5,0
1014600448330718543,2,10,0,Q3,W27-39,0,0,8,8,7,6,6,6,1,4,3,5,6,6,6,8,6,8,6,7,2,5,8,0,6,0,0,1,1,3,1
589683456472731804,0,10,1,Q3,W27-39,0,0,6,5,5,6,5,6,6,3,5,9,2,4,5,8,10,10,4,7,10,5,5,7,6,8,8,3,4,6,0
343133424803977807,2,10,3,Q4,W40-53,1,0,2,2,2,1,1,1,6,6,7,8,9,7,11,9,11,10,10,8,6,4,2,9,0,11,11,10,11,10,0
841510662844641931,3,10,2,Q3,W27-39,0,0,0,0,0,0,0,0,7,2,10,0,4,5,0,0,0,0,4,10,0,0,0,0,0,9,9,11,8,10,1
287005408246249025,1,10,0,Q2,W14-26,1,0,7,8,8,7,6,7,2,8,2,6,10,1,10,1,3,3,11,4,2,9,8,9,7,11,11,4,3,10,0
708522735648028710,2,10,2,Q4,W40-53,1,0,3,3,2,2,2,2,9,4,6,3,1,2,0,0,0,0,9,0,1,11,3,11,3,11,11,11,10,11,0
66548398636905213,3,5,1,Q1,W01-13,0,0,10,10,10,9,7,9,0,9,0,8,7,9,2,5,0,0,6,10,0,0,10,6,9,4,4,11,7,11,0
940727568793168354,2,10,1,Q4,W01-13,0,5,3,3,3,4,-1,4,10,9,-1,10,6,7,10,9,11,10,8,6,-1,-1,3,7,4,4,4,4,3,-1,0
47011101943081005,0,5,0,Q4,W40-53,0,0,5,5,6,6,6,6,7,7,7,8,8,10,10,11,11,11,4,9,4,2,5,1,6,2,2,5,8,7,1
974967551026828366,3,10,2,Q3,W27-39,0,0,2,1,1,2,2,2,10,4,10,3,6,7,9,8,10,9,2,1,6,8,1,3,2,9,9,8,8,3,0
615474508482163064,2,10,1,Q1,W01-13,1,5,4,4,6,6,-1,6,7,11,-1,11,6,7,1,6,0,5,4,7,-1,-1,4,11,6,11,11,7,8,-1,0
553076199767837830,3,5,2,Q2,W14-26,1,0,4,4,4,4,4,4,6,9,7,6,0,1,1,2,11,9,1,2,8,9,4,11,3,9,9,11,8,11,0
921811011675113182,3,5,1,Q1,W01-13,0,0,8,6,6,6,5,6,4,0,5,2,1,0,0,0,2,8,9,11,9,10,6,8,6,9,9,10,9,9,0
861464384399340727,3,5,0,Q3,W27-39,0,0,8,8,7,6,5,6,1,3,3,5,2,2,6,3,10,7,8,7,8,4,8,0,6,0,0,0,2,1,0
588813467670128365,2,5,0,Q1,W01-13,0,0,11,11,11,11,11,11,5,8,2,8,1,6,3,1,9,0,8,1,9,1,11,4,11,6,6,10,9,4,0
875685421628062517,2,5,0,Q4,W40-53,0,0,9,8,8,8,7,8,2,5,1,7,3,3,3,2,5,4,4,5,4,4,9,5,8,4,4,0,1,2,1
923697544050947040,1,5,0,Q2,W14-26,0,0,11,11,11,11,11,11,2,3,0,5,2,6,4,8,8,9,9,8,2,5,11,4,11,3,3,0,0,0,0
1102236354944249876,0,10,0,Q3,W27-39,1,0,11,11,11,11,11,11,4,4,1,6,7,1,9,6,9,11,5,2,4,7,11,9,11,8,8,5,7,2,0
963442822133621841,2,5,2,Q4,W40-53,0,0,1,0,0,0,0,0,6,2,11,0,6,5,3,3,2,2,0,6,1,3,0,0,0,5,5,9,7,0,0
11603023865678683,2,5,0,Q1,W01-13,0,0,11,11,11,11,11,11,5,4,2,7,1,0,0,0,1,8,6,5,4,7,11,7,11,6,6,9,9,0,0
524544845165593792,2,5,0,Q1,W01-13,0,0,5,5,6,7,7,7,7,10,7,9,2,8,3,8,5,7,8,8,10,2,5,5,7,5,5,2,5,7,0
254917346910676787,0,10,1,Q4,W40-53,0,5,3,3,3,3,-1,3,9,6,-1,9,0,0,3,2,10,9,6,8,-1,-1,3,8,3,10,10,6,11,-1,0
1081803450554169352,2,5,1,Q1,W01-13,0,5,4,4,4,4,-1,4,5,8,-1,3,7,7,4,3,1,0,9,5,-1,-1,4,5,4,0,0,9,2,-1,0
1039863995978938711,0,5,1,Q3,W27-39,0,0,11,10,9,8,6,8,0,1,0,3,7,8,9,9,8,9,10,7,0,0,10,5,8,1,1,5,6,2,0
471387137786149969,1,10,0,Q4,W40-53,0,0,9,9,9,8,7,8,2,7,1,5,9,10,9,10,6,7,5,6,1,2,9,7,8,4,4,3,9,1,0
146064275989879486,1,10,3,Q3,W27-39,0,0,0,1,1,0,0,0,6,6,8,6,7,1,8,1,7,4,10,2,4,7,1,1,1,0,0,0,2,5,0
692804206411323522,2,10,0,Q1,W01-13,1,0,5,5,7,8,8,8,8,9,8,10,9,11,10,9,9,0,2,10,0,0,5,10,8,11,11,10,9,8,0
396518697127218157,2,10,1,Q1,W01-13,0,5,3,3,3,3,-1,3,10,6,-1,9,10,11,11,11,11,11,11,11,-1,-1,3,8,3,9,9,4,9,-1,0
684003214092189074,0,10,0,Q2,W14-26,0,0,4,4,6,8,8,8,9,8,9,10,6,1,3,2,1,8,6,1,2,6,5,3,8,4,4,4,2,2,1
696843499563279292,3,10,1,Q2,W14-26,0,0,7,7,6,6,5,6,1,2,1,3,10,10,11,11,11,10,8,10,1,4,7,7,5,7,7,0,9,5,0
36994298142616315,3,5,2,Q2,W14-26,0,0,0,1,2,2,2,2,11,5,11,4,4,4,7,2,9,1,3,3,10,8,1,5,2,8,8,4,10,2,0
483464106865782387,0,5,2,Q1,W01-13,0,0,1,0,0,0,1,0,7,2,11,0,7,6,5,6,3,5,2,5,5,6,0,0,0,2,2,7,3,0,0
1152872596892465521,0,5,0,Q1,W01-13,1,0,8,8,8,9,8,9,4,5,5,4,2,11,7,11,10,5,9,10,2,0,7,11,8,11,11,9,4,10,0
1086850530224224757,1,10,2,Q3,W27-39,1,0,4,3,3,3,3,3,6,6,7,4,6,1,3,3,1,10,1,1,4,7,4,11,3,7,7,9,7,6,0
713797078604841967,1,5,0,Q1,W01-13,1,0,11,10,10,11,10,11,5,7,2,8,6,5,6,3,6,2,6,10,4,7,11,10,11,10,10,7,3,3,0
109254519803963083,0,10,2,Q3,W27-39,0,0,2,1,1,2,2,2,10,4,10,1,3,5,6,8,9,10,0,2,8,10,1,0,1,1,1,4,10,6,0
592242854976347237,1,5,1,Q3,W27-39,0,0,11,10,8,7,6,7,0,1,0,3,6,6,3,9,2,10,3,0,4,9,10,3,7,2,2,10,8,9,0
315206205126634826,1,5,1,Q1,W01-13,0,5,4,4,4,3,-1,3,5,7,-1,4,6,8,7,4,8,0,3,5,-1,-1,4,2,4,0,0,9,0,-1,1
1009724535592057256,0,10,2,Q1,W01-13,0,0,1,0,0,0,1,0,7,2,11,0,6,8,1,5,0,2,2,8,2,4,0,0,0,4,4,8,10,10,0
181673085763286989,2,5,2,Q3,W27-39,0,0,2,2,2,2,2,2,11,7,9,9,4,4,8,8,9,11,10,1,10,10,2,7,2,9,9,5,8,8,0
628686948652323455,1,5,1,Q2,W14-26,0,5,4,4,5,6,-1,6,8,11,-1,11,1,2,3,5,9,8,2,2,-1,-1,4,7,6,3,3,4,3,-1,0
828918093724668059,0,5,1,Q4,W40-53,1,0,4,4,5,6,5,6,9,11,5,11,7,10,7,9,7,4,8,2,7,1,4,9,5,10,10,10,7,9,0
546205129200593466,1,5,1,Q2,W14-26,0,0,10,10,9,8,6,8,0,5,0,3,7,1,5,1,3,6,0,2,11,8,10,3,8,0,0,1,2,9,0
459138311394144875,3,5,0,Q2,W14-26,0,0,10,11,11,11,11,11,5,10,2,10,7,1,7,3,5,10,9,5,6,7,11,3,11,1,1,3,4,1,0
774301643967057581,1,5,0,Q2,W14-26,0,0,7,8,7,7,6,7,2,7,2,4,0,1,0,0,9,4,0,0,11,10,8,4,7,5,5,1,3,1,0
853107762336126923,0,5,0,Q4,W40-53,0,0,8,7,7,7,7,7,3,2,5,4,2,2,1,5,5,8,11,8,7,7,8,3,7,4,4,4,3,3,0
967259607536429898,3,10,1,Q4,W40-53,1,0,11,8,7,6,5,6,0,0,3,1,9,1,6,1,2,6,1,6,4,11,9,10,7,10,10,6,0,9,0
1001034789607561865,0,5,1,Q2,W14-26,0,0,7,7,6,5,4,5,0,2,1,2,9,9,8,7,5,3,8,8,1,1,6,5,5,6,6,0,7,1,1
1057255732421372847,0,5,0,Q2,W14-26,0,0,10,11,11,11,11,11,5,10,2,10,11,8,10,3,2,0,11,8,7,4,11,7,11,3,3,4,2,0,0
742320961186115936,0,10,1,Q4,W40-53,0,5,3,3,3,4,-1,4,11,7,-1,10,2,6,3,9,7,10,10,4,-1,-1,3,4,4,8,8,8,6,-1,0
150840157350066922,0,5,0,Q4,W40-53,0,0,8,9,9,8,8,8,3,6,3,6,2,5,2,4,5,3,8,6,6,6,9,7,8,9,9,3,1,4,1
236007220844806037,1,10,0,Q1,W01-13,1,0,6,9,10,10,10,10,8,11,6,11,7,6,4,3,2,1,1,8,7,9,8,11,10,9,9,9,7,10,0
887444745198515332,1,10,0,Q1,W01-13,0,0,9,9,9,9,8,9,4,7,4,5,2,2,1,2,4,4,8,6,10,8,9,4,9,2,2,0,1,2,0
711704366168012780,0,5,2,Q2,W14-26,0,0,1,1,2,2,2,2,11,6,10,6,2,7,0,7,1,6,0,8,4,4,2,1,2,7,7,10,6,3,0
33966588351019116,1,10,1,Q2,W14-26,0,5,4,4,4,6,-1,6,8,11,-1,10,2,4,3,5,5,7,2,1,-1,-1,4,5,6,4,4,1,8,-1,0
741596760860237095,3,5,2,Q3,W27-39,0,0,2,2,2,2,2,2,11,7,8,10,9,6,11,5,10,3,11,10,0,4,2,4,2,3,3,5,8,7,1
718031148491103122,2,5,0,Q1,W01-13,0,0,6,6,5,5,4,5,1,2,6,2,2,10,1,6,2,0,3,4,9,7,6,5,5,4,4,1,7,5,0
674105034806545198,0,5,0,Q1,W01-13,0,0,8,9,9,9,8,9,4,7,4,7,8,3,11,6,11,8,10,7,2,0,9,7,9,9,9,4,1,2,1
890976956034064311,2,5,0,Q4,W40-53,0,0,5,6,8,9,9,9,9,11,8,11,3,4,3,5,6,6,9,8,4,7,6,5,9,5,5,5,6,4,1
646404329651833100,3,10,3,Q2,W14-26,0,0,0,1,1,0,0,0,7,5,8,8,6,8,9,11,10,11,2,7,10,10,1,0,0,2,2,5,2,5,0
1087717351436675176,0,10,1,Q1,W01-13,0,0,7,6,5,5,4,5,1,1,0,3,10,8,10,6,3,2,9,1,4,9,6,1,5,4,4,9,7,6,1
274120538369555145,1,5,1,Q2,W14-26,0,5,4,4,5,6,-1,6,8,11,-1,11,2,1,3,2,6,8,6,3,-1,-1,4,8,6,4,4,4,3,-1,0
679695814033325492,3,10,0,Q1,W01-13,1,0,11,11,11,11,11,11,2,2,0,3,7,10,11,11,11,10,11,9,6,2,11,9,11,9,9,2,1,2,0
713137639418228264,2,10,0,Q1,W01-13,0,8,11,11,11,11,11,11,2,2,1,3,7,7,10,9,10,10,9,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,0
181433004601024290,0,5,1,Q3,W27-39,1,5,4,4,4,5,-1,5,9,10,-1,10,0,1,1,2,9,7,6,3,-1,-1,4,9,5,8,8,1,0,-1,0
294375014882539119,0,5,1,Q2,W14-26,0,0,10,10,9,8,6,8,0,6,0,3,2,9,1,9,2,7,1,3,11,5,10,7,8,7,7,0,5,10,0
211193256730197604,2,5,0,Q4,W40-53,0,0,9,9,10,10,10,10,6,7,5,10,6,1,4,2,3,7,3,0,7,9,10,6,10,7,7,4,6,6,0
987572580158279846,0,5,2,Q1,W01-13,0,0,2,2,2,2,3,2,11,7,10,6,10,8,4,5,0,1,5,0,4,7,2,2,2,2,2,1,7,4,0
889299794937394189,2,10,2,Q2,W14-26,0,0,0,0,0,1,1,1,8,3,11,1,3,7,1,9,1,10,6,10,10,5,0,1,0,7,7,9,11,6,0
19884967517988622,1,10,1,Q3,W27-39,0,0,11,10,9,7,6,7,0,1,0,7,7,7,7,6,5,4,5,7,8,6,10,3,7,7,7,10,10,11,0
1015323901113711290,2,10,2,Q3,W27-39,0,0,2,1,1,1,2,1,10,4,10,1,6,3,5,1,4,0,1,0,9,11,1,1,2,5,5,7,10,4,1
286647455600625041,2,10,1,Q2,W14-26,1,0,10,10,9,8,6,8,0,5,0,4,8,1,7,3,4,7,3,2,6,11,10,10,8,10,10,2,7,10,0
214021799484243327,2,10,1,Q1,W01-13,0,5,3,3,3,3,-1,3,9,4,-1,7,3,11,4,9,7,1,4,10,-1,-1,3,6,3,9,9,7,9,-1,0
923041737955931952,1,5,1,Q3,W27-39,0,5,5,5,4,3,-1,3,3,6,-1,2,7,7,9,7,10,6,8,7,-1,-1,4,3,3,3,3,3,4,-1,0
309575821736262654,1,10,1,Q3,W27-39,1,0,6,5,4,4,4,4,3,0,4,1,3,1,7,5,10,11,9,1,4,7,6,11,5,6,6,10,3,10,0
587460522896789746,0,10,1,Q2,W14-26,0,0,8,7,7,6,5,6,1,2,0,2,0,5,3,6,11,8,3,4,8,7,7,8,6,6,6,3,0,4,0
697847138005889590,0,5,1,Q2,W14-26,0,5,4,4,5,6,-1,6,7,11,-1,11,0,0,1,0,8,7,3,3,-1,-1,4,7,6,1,1,7,5,-1,0
